emp_no,first_name,last_name,dept_name
404449,Xiaoqiu,Schnelling,Production
405934,Xiaoqiu,Soloway,Development
36340,Xiaoqiu,Speek,Development
280355,Xiaoqiu,Stroustrup,Finance
274706,Xiaoqiu,Thimonier,Sales
32925,Xiaoqiu,Zwicker,Marketing
409717,Xiaoqiu,Zyda,Development
204220,Xiaoshan,Bain,Sales
226385,Xiaoshan,Broomell,Production
418671,Xiaoshan,Calkin,Sales
418671,Xiaoshan,Calkin,Finance
58125,Xiaoshan,Cesareni,Development
65746,Xiaoshan,Chiola,Production
492614,Xiaoshan,Frolund,Sales
480158,Xiaoshan,Gente,Marketing
278900,Xiaoshan,Grospietsch,Production
231554,Xiaoshan,Hennings,Development
427935,Xiaoshan,Jonsson,Development
427935,Xiaoshan,Jonsson,Research
446533,Xiaoshan,Kalorkoti,Production
251141,Xiaoshan,Kroha,Production
248304,Xiaoshan,Krohn,Production
290891,Xiaoshan,Krupka,Customer Service
497781,Xiaoshan,Luit,Production
467972,Xiaoshan,Magalhaes,Production
91246,Xiaoshan,Makrucki,Development
59824,Xiaoshan,Marwedel,Development
464588,Xiaoshan,Pargas,Sales
431599,Xiaoshan,Pettit,Development
447800,Xiaoshan,Polupanov,Human Resources
228961,Xiaoshan,Poupard,Development
470085,Xiaoshan,Rajala,Production
277296,Xiaoshan,Randi,Production
421410,Xiaoshan,Schiper,Development
98297,Xiaoshan,Serot,Production
299924,Xiaoshan,Stemann,Research
427086,Xiaoshan,Vecchi,Quality Management
34630,Xiaoshan,Whittlesey,Marketing
92627,Xiaoshan,Yurek,Finance
57118,Xinan,Champarnaud,Development
223009,Xinan,Codenie,Development
49115,Xinan,Engelmann,Sales
99297,Xinan,Erman,Development
216720,Xinan,Etalle,Production
74903,Xinan,Farris,Research
452796,Xinan,Flexer,Sales
478878,Xinan,Gist,Production
253501,Xinan,Gladwell,Development
253501,Xinan,Gladwell,Customer Service
244402,Xinan,Godskesen,Finance
449325,Xinan,Hebert,Production
411195,Xinan,Hertweck,Marketing
285688,Xinan,Itzfeldt,Human Resources
228774,Xinan,Klyachko,Development
78693,Xinan,Luce,Research
30948,Xinan,Lunt,Quality Management
30948,Xinan,Lunt,Development
206272,Xinan,Miake,Production
474641,Xinan,Nastansky,Development
203187,Xinan,Orsini,Marketing
477199,Xinan,Paciorek,Development
477199,Xinan,Paciorek,Production
454247,Xinan,Perfilyeva,Finance
454247,Xinan,Perfilyeva,Sales
440364,Xinan,Preusig,Production
34610,Xinan,Ranum,Production
34610,Xinan,Ranum,Customer Service
245535,Xinan,Reeken,Production
499134,Xinan,Rosch,Development
436697,Xinan,Sanella,Production
72969,Xinan,Setia,Sales
476998,Xinan,Uhrig,Human Resources
57261,Xinan,Usdin,Production
471444,Xinan,Welham,Customer Service
471444,Xinan,Welham,Sales
12082,Xinan,Yamaashi,Sales
464477,Xinan,Yurek,Research
464477,Xinan,Yurek,Production
223091,Xinglin,Babb,Development
23342,Xinglin,Berendt,Development
23342,Xinglin,Berendt,Research
496632,Xinglin,Berstel,Customer Service
496632,Xinglin,Berstel,Production
227752,Xinglin,Birch,Human Resources
27787,Xinglin,Bondorf,Production
414142,Xinglin,Chenney,Marketing
85096,Xinglin,Feinberg,Development
18571,Xinglin,Flowers,Development
462859,Xinglin,Gire,Development
225681,Xinglin,Guerreiro,Customer Service
242586,Xinglin,Gulik,Sales
466556,Xinglin,Karnin,Production
466556,Xinglin,Karnin,Quality Management
102708,Xinglin,Marletta,Finance
433094,Xinglin,Matzke,Development
403979,Xinglin,Morrin,Sales
229701,Xinglin,Nollmann,Quality Management
230716,Xinglin,Panangaden,Marketing
447614,Xinglin,Penn,Production
451908,Xinglin,Polajnar,Finance
89030,Xinglin,Prochazka,Production
264786,Xinglin,Riefers,Marketing
265674,Xinglin,Sherertz,Development
79958,Xinglin,Versino,Production
79958,Xinglin,Versino,Customer Service
90936,Xinglin,Yavatkar,Sales
288115,Xinyu,Bahl,Production
215467,Xinyu,Capobianchi,Research
407185,Xinyu,Christianini,Development
475377,Xinyu,Dayana,Development
42781,Xinyu,Dechter,Research
235366,Xinyu,Esteva,Development
274991,Xinyu,Gide,Sales
448047,Xinyu,Gini,Development
452221,Xinyu,Hainaut,Sales
452221,Xinyu,Hainaut,Marketing
217200,Xinyu,Hutter,Production
288973,Xinyu,Kaiser,Sales
266004,Xinyu,Kaiserswerth,Finance
261960,Xinyu,Mahnke,Development
270737,Xinyu,Marsiglia,Production
270737,Xinyu,Marsiglia,Development
90994,Xinyu,Merel,Production
417328,Xinyu,Molenaar,Sales
37620,Xinyu,Morton,Customer Service
243766,Xinyu,Oppitz,Development
232878,Xinyu,Peroz,Production
232878,Xinyu,Peroz,Customer Service
222475,Xinyu,Petereit,Development
455554,Xinyu,Pietrzykowski,Finance
12635,Xinyu,Restivo,Customer Service
12635,Xinyu,Restivo,Production
85939,Xinyu,Schlegelmilch,Sales
415375,Xinyu,Sgarro,Sales
401214,Xinyu,Stenning,Human Resources
292970,Xinyu,Strandh,Sales
107816,Xinyu,Validov,Production
99769,Xinyu,Winter,Sales
30791,Xiong,Ariola,Development
458766,Xiong,Benzmuller,Human Resources
458766,Xiong,Benzmuller,Marketing
52066,Xiong,Bojadziev,Finance
451313,Xiong,Chinin,Development
404503,Xiong,Facello,Finance
212992,Xiong,Ferretti,Quality Management
448089,Xiong,Kalloufi,Development
248885,Xiong,Kieras,Sales
468184,Xiong,Klerer,Production
51724,Xiong,Kolvik,Production
62758,Xiong,Kornatzky,Quality Management
107359,Xiong,Lamma,Sales
107359,Xiong,Lamma,Finance
45507,Xiong,Lamparter,Development
205903,Xiong,Matzel,Production
422673,Xiong,Miculan,Finance
422673,Xiong,Miculan,Human Resources
20624,Xiong,Nanard,Development
16988,Xiong,Peron,Finance
81517,Xiong,Reutenauer,Sales
14498,Xiong,Selenyi,Human Resources
72451,Xiong,Stamatiou,Production
10504,Xiong,Varker,Sales
253324,Xiong,Vendrig,Human Resources
449013,Xiping,Collette,Finance
227783,Xiping,Constantine,Sales
100680,Xiping,Duclos,Finance
281674,Xiping,Ebeling,Research
215731,Xiping,Emmerich,Production
40587,Xiping,Genin,Development
88636,Xiping,Jeansoulin,Production
484583,Xiping,Jording,Sales
489040,Xiping,Lueh,Development
268218,Xiping,Maliniak,Human Resources
487543,Xiping,Menhoudj,Customer Service
487543,Xiping,Menhoudj,Sales
441880,Xiping,Mikschl,Development
51690,Xiping,Norsworthy,Sales
51307,Xiping,Parascandalo,Sales
406884,Xiping,Peltason,Sales
19678,Xiping,Plotkin,Development
284155,Xiping,Puppe,Production
50344,Xiping,Qiwen,Development
61859,Xiping,Schwaller,Production
61859,Xiping,Schwaller,Research
422058,Xiping,Selenyi,Finance
491659,Xiping,Sidou,Customer Service
458847,Xiping,Trystram,Quality Management
204142,Xiping,Valette,Sales
222506,Xudong,Alpay,Development
102851,Xudong,Bruckman,Development
91365,Xudong,Caine,Production
48177,Xudong,Chinal,Development
203318,Xudong,Cooley,Development
80781,Xudong,Danner,Development
485176,Xudong,Ellozy,Development
495804,Xudong,Furedi,Production
44839,Xudong,Greibach,Production
53871,Xudong,Hebert,Sales
206817,Xudong,Hiltgen,Human Resources
234031,Xudong,Hitomi,Sales
289350,Xudong,Kabayashi,Research
250023,Xudong,Kuszyk,Production
258259,Xudong,Kuzuoka,Production
58860,Xudong,Lindenbaum,Quality Management
222621,Xudong,Melter,Marketing
293863,Xudong,Moehrke,Development
109285,Xudong,Nicolson,Human Resources
458868,Xudong,Olano,Development
445614,Xudong,Riexinger,Marketing
224582,Xudong,Ruemmler,Development
299512,Xudong,Rusmann,Sales
244911,Xudong,Sanella,Sales
423689,Xudong,Schlumberger,Development
92313,Xudong,Setia,Marketing
280659,Xudong,Valiente,Research
35755,Xudong,Zultner,Development
35755,Xudong,Zultner,Research
30655,Xuedong,Anandan,Sales
14236,Xuedong,Angiulli,Research
449028,Xuedong,Bhattacharjee,Production
430300,Xuedong,Binkley,Sales
249663,Xuedong,Braccini,Sales
249663,Xuedong,Braccini,Customer Service
49668,Xuedong,Braunschweig,Finance
290053,Xuedong,Cronin,Production
439420,Xuedong,Dalton,Marketing
67301,Xuedong,Danlos,Sales
37619,Xuedong,DuCasse,Marketing
210504,Xuedong,Falck,Customer Service
43776,Xuedong,Feldhoffer,Marketing
17098,Xuedong,Gelosh,Development
470309,Xuedong,Gerlach,Development
104431,Xuedong,Kenevan,Research
235566,Xuedong,Kleiser,Finance
214414,Xuedong,Koyama,Development
81649,Xuedong,Krohn,Marketing
36573,Xuedong,Lakshmanan,Production
464550,Xuedong,Lamparter,Sales
91217,Xuedong,Nilsson,Marketing
206530,Xuedong,Roison,Research
212125,Xuedong,Rossi,Production
278456,Xuedong,Shackel,Human Resources
87450,Xuedong,Shobatake,Quality Management
448364,Xuedong,Sinitsyn,Production
448364,Xuedong,Sinitsyn,Development
230022,Xuedong,Skogmar,Sales
72634,Xuedong,Thiran,Finance
72634,Xuedong,Thiran,Human Resources
93576,Xuedong,Thorensen,Sales
467134,Xuedong,Wendorf,Marketing
200196,Xuejia,Akazan,Customer Service
200196,Xuejia,Akazan,Production
406587,Xuejia,Anick,Sales
473757,Xuejia,Bamford,Marketing
23225,Xuejia,Burnard,Human Resources
71320,Xuejia,Caine,Marketing
275372,Xuejia,Danecki,Production
467773,Xuejia,Guenter,Sales
76022,Xuejia,Hanabata,Production
293405,Xuejia,Kusalik,Production
19874,Xuejia,Kuzuoka,Sales
83787,Xuejia,Lanzelotte,Sales
282018,Xuejia,Luef,Production
242819,Xuejia,Lukaszewicz,Development
17280,Xuejia,Merle,Production
83913,Xuejia,Mitsuhashi,Production
409139,Xuejia,Nourani,Quality Management
19425,Xuejia,Pettey,Development
226801,Xuejia,Roohalamini,Customer Service
469699,Xuejia,Rothe,Sales
440996,Xuejia,Rouquie,Production
107674,Xuejia,Saoudi,Finance
490770,Xuejia,Schiper,Development
408208,Xuejia,Senzako,Sales
95365,Xuejia,Sichman,Development
248327,Xuejia,Siprelle,Research
448156,Xuejia,Spataro,Finance
289989,Xuejia,Strehl,Development
289989,Xuejia,Strehl,Research
48368,Xuejia,Suessmith,Research
220568,Xuejia,Talmon,Production
220568,Xuejia,Talmon,Quality Management
225185,Xuejia,Thiria,Production
75748,Xuejia,Varman,Sales
75748,Xuejia,Varman,Marketing
60414,Xuejia,Vitiello,Sales
262003,Xuejia,Werthner,Marketing
68607,Xuejia,Zallocco,Sales
496326,Xuejun,Angelopoulos,Sales
67845,Xuejun,Back,Sales
423803,Xuejun,Beilner,Development
77279,Xuejun,Burnard,Sales
69014,Xuejun,Chenney,Production
401339,Xuejun,Demeyer,Development
270142,Xuejun,DuBourdieux,Sales
88765,Xuejun,Honglei,Production
479028,Xuejun,Itzigehl,Research
215383,Xuejun,Kushner,Human Resources
472598,Xuejun,Levasseur,Production
431395,Xuejun,Litzkow,Development
19723,Xuejun,Magalhaes,Sales
249809,Xuejun,Peot,Human Resources
72389,Xuejun,Piancastelli,Production
36949,Xuejun,Schaad,Customer Service
430848,Xuejun,Shimshoni,Production
295735,Xuejun,Simmel,Production
247973,Xuejun,Simmel,Production
408434,Xuejun,Snedden,Production
450622,Xuejun,Undy,Sales
204172,Xuejun,Valette,Production
78779,Xuejun,Warwick,Quality Management
42821,Xumin,Anily,Development
401031,Xumin,Butner,Development
439455,Xumin,Cronau,Quality Management
32239,Xumin,Cummings,Marketing
494961,Xumin,Denna,Development
209322,Xumin,Frezza,Development
224755,Xumin,Heping,Quality Management
244753,Xumin,Lanteri,Development
50805,Xumin,Lenart,Finance
296836,Xumin,Michaeli,Customer Service
275588,Xumin,Peak,Development
476533,Xumin,Penn,Development
436069,Xumin,Spieker,Development
454201,Xumin,Sullins,Production
32979,Xumin,Swift,Human Resources
26903,Xumin,Tischendorf,Quality Management
441985,Xumin,Velardi,Production
202418,Xumin,Vuskovic,Sales
247135,Yaghout,Bage,Production
247135,Yaghout,Bage,Development
457859,Yaghout,Beausoleil,Production
224785,Yaghout,Beetstra,Marketing
224785,Yaghout,Beetstra,Customer Service
23119,Yaghout,Byoun,Customer Service
221230,Yaghout,Curless,Production
455302,Yaghout,Deverell,Customer Service
27055,Yaghout,Dulay,Research
104366,Yaghout,Erman,Production
496222,Yaghout,Esposito,Production
260148,Yaghout,Eterovic,Human Resources
238900,Yaghout,Furedi,Development
473740,Yaghout,Gladwell,Customer Service
79219,Yaghout,Irland,Production
268281,Yaghout,Jakobus,Finance
80923,Yaghout,Kavanagh,Customer Service
96587,Yaghout,Kobara,Production
101656,Yaghout,Kornyak,Sales
34489,Yaghout,Krychniak,Human Resources
424961,Yaghout,Morris,Sales
424961,Yaghout,Morris,Marketing
23757,Yaghout,Ozery,Customer Service
100708,Yaghout,Pauthner,Quality Management
488338,Yaghout,Pietracaprina,Production
79794,Yaghout,Rissland,Human Resources
251324,Yaghout,Schiettecatte,Marketing
104135,Yaghout,Servi,Customer Service
104135,Yaghout,Servi,Sales
12218,Yaghout,Strooper,Quality Management
32168,Yaghout,Swick,Production
234676,Yaghout,Valiente,Development
61989,Yaghout,Vesna,Marketing
483959,Yaghout,Welham,Quality Management
289368,Yaghout,Zuberek,Development
47763,Yagil,Basart,Sales
458054,Yagil,Benaini,Quality Management
458054,Yagil,Benaini,Development
474138,Yagil,Cairo,Production
450354,Yagil,Cesareni,Human Resources
417462,Yagil,Emmart,Research
417462,Yagil,Emmart,Development
299525,Yagil,Gornas,Development
20903,Yagil,Kemmerer,Development
107623,Yagil,Kilgour,Research
107623,Yagil,Kilgour,Development
263714,Yagil,Kleiser,Sales
493008,Yagil,Lanphier,Sales
14460,Yagil,Lueh,Production
406779,Yagil,Mandelberg,Customer Service
406779,Yagil,Mandelberg,Development
458690,Yagil,Osgood,Development
458690,Yagil,Osgood,Research
487090,Yagil,Oxenboll,Production
257274,Yagil,Perfilyeva,Production
409861,Yagil,Prochazka,Quality Management
231891,Yagil,Ranka,Marketing
286836,Yagil,Roisin,Production
405535,Yagil,Schieder,Research
39375,Yagil,Schurmann,Finance
85513,Yagil,Spieker,Finance
39719,Yagil,Unno,Finance
445484,Yagil,Ventosa,Development
445484,Yagil,Ventosa,Quality Management
65876,Yagil,Vieth,Marketing
224837,Yahiko,Ambroszkiewicz,Development
439896,Yahiko,Baaleh,Sales
215371,Yahiko,Chinin,Marketing
62476,Yahiko,Cooke,Sales
79991,Yahiko,Czap,Production
261779,Yahiko,Dichev,Quality Management
96069,Yahiko,Einsfeld,Customer Service
297229,Yahiko,Emmart,Development
432316,Yahiko,Gecsel,Human Resources
298109,Yahiko,Halloran,Customer Service
489888,Yahiko,Jumpertz,Finance
283826,Yahiko,Kaelbling,Production
13030,Yahiko,Kroll,Marketing
464773,Yahiko,Leslie,Research
464773,Yahiko,Leslie,Development
210580,Yahiko,Maliniak,Research
268655,Yahiko,Mandell,Quality Management
40555,Yahiko,Manders,Finance
404965,Yahiko,Maraist,Research
252118,Yahiko,Mitsuhashi,Production
444435,Yahiko,Narwekar,Production
496558,Yahiko,Niizuma,Sales
445139,Yahiko,Oskamp,Marketing
228928,Yahiko,Panwar,Customer Service
269041,Yahiko,Picaronny,Development
403339,Yahiko,Reinhart,Development
463185,Yahiko,Rosay,Sales
103156,Yahiko,Schiper,Sales
488721,Yahiko,Selvestrel,Human Resources
481476,Yahiko,Silva,Development
448309,Yahiko,Socorro,Quality Management
212219,Yahiko,Solovay,Production
212219,Yahiko,Solovay,Development
55073,Yahiko,Swiler,Development
74164,Yakichi,Ambroszkiewicz,Production
243215,Yakichi,Bain,Sales
293669,Yakichi,Bugrara,Production
47825,Yakichi,Chelton,Sales
270179,Yakichi,Chepyzhov,Finance
25873,Yakichi,Codenie,Development
232692,Yakichi,Copas,Finance
80903,Yakichi,Dulin,Development
483849,Yakichi,Flowers,Development
214768,Yakichi,Guardalben,Quality Management
205778,Yakichi,Itzfeldt,Development
202257,Yakichi,Koshino,Quality Management
46305,Yakichi,Lamba,Development
497212,Yakichi,Lambe,Human Resources
269911,Yakichi,Lienhardt,Marketing
232035,Yakichi,Marwedel,Production
232035,Yakichi,Marwedel,Quality Management
46838,Yakichi,Marzano,Finance
46838,Yakichi,Marzano,Sales
106256,Yakichi,Michaeli,Production
483358,Yakichi,Millington,Quality Management
291912,Yakichi,Miyakawa,Customer Service
88905,Yakichi,Muhlberg,Production
61718,Yakichi,Poujol,Development
66223,Yakichi,Rattan,Finance
280651,Yakichi,Seghrouchni,Production
13769,Yakichi,Trogemann,Sales
432356,Yakichi,Viele,Production
205612,Yakichi,Yurov,Production
491391,Yakichi,Zolotykh,Quality Management
269616,Yakkov,Apsitis,Development
421796,Yakkov,Apsitis,Sales
15943,Yakkov,Demke,Quality Management
15943,Yakkov,Demke,Production
63209,Yakkov,Eiron,Human Resources
453726,Yakkov,Gadepally,Production
403740,Yakkov,Garnick,Development
262273,Yakkov,Guting,Finance
262273,Yakkov,Guting,Human Resources
65894,Yakkov,Haraldson,Sales
16869,Yakkov,Huttel,Research
249468,Yakkov,Ibel,Sales
261007,Yakkov,Jayawardene,Sales
419954,Yakkov,Katalagarianos,Development
282552,Yakkov,Koshino,Marketing
58027,Yakkov,Luef,Development
435512,Yakkov,Orsini,Production
498150,Yakkov,Pellegrinelli,Sales
459918,Yakkov,Quittner,Development
240744,Yakkov,Ratnakar,Sales
271539,Yakkov,Rosca,Finance
10494,Yakkov,Servieres,Production
60488,Yakkov,Staylopatis,Development
448044,Yakkov,Stille,Quality Management
216734,Yakkov,Swist,Production
462197,Yakkov,Thiran,Production
400957,Yakkov,Worfolk,Development
448808,Yannik,Adachi,Development
66205,Yannik,Argence,Research
481636,Yannik,Bahl,Finance
237790,Yannik,Bierbaum,Development
203434,Yannik,Boreale,Sales
20259,Yannik,Bratten,Quality Management
433966,Yannik,Bruckman,Production
446981,Yannik,Chartres,Customer Service
239641,Yannik,Eickenmeyer,Development
433455,Yannik,Eldridge,Production
248386,Yannik,Ernst,Production
88544,Yannik,Gilg,Sales
235594,Yannik,Heemskerk,Development
99937,Yannik,Himler,Production
408986,Yannik,Kilgour,Development
15877,Yannik,Kroll,Production
253003,Yannik,Lambe,Development
40528,Yannik,Litvinov,Development
57426,Yannik,Lorch,Development
475706,Yannik,Marrakchi,Quality Management
475706,Yannik,Marrakchi,Production
445264,Yannik,Masamoto,Development
492929,Yannik,Nanard,Production
410581,Yannik,Oxenboll,Development
426934,Yannik,Papsdorf,Development
62982,Yannik,Penz,Customer Service
208655,Yannik,Rodham,Production
475814,Yannik,Rodier,Development
264647,Yannik,Rothenberg,Development
19328,Yannik,Smeets,Quality Management
19328,Yannik,Smeets,Production
495111,Yannik,Stavenow,Development
410594,Yannik,Stille,Marketing
410594,Yannik,Stille,Customer Service
92946,Yannik,Thombley,Quality Management
104772,Yannik,VanScheik,Sales
30209,Yannis,Aloisi,Sales
30209,Yannis,Aloisi,Customer Service
108262,Yannis,Alpay,Development
108262,Yannis,Alpay,Production
402315,Yannis,Birge,Finance
416588,Yannis,Cannata,Production
57532,Yannis,Cochrane,Production
57532,Yannis,Cochrane,Customer Service
250418,Yannis,Cools,Marketing
250418,Yannis,Cools,Sales
291925,Yannis,Ginneken,Marketing
53943,Yannis,Hagimont,Development
216301,Yannis,Kilgour,Marketing
266457,Yannis,Kobuchi,Production
27255,Yannis,Kropf,Research
78932,Yannis,Marquardt,Sales
79442,Yannis,McClurg,Sales
292841,Yannis,Pargaonkar,Development
78226,Yannis,Potthoff,Production
80852,Yannis,Randt,Quality Management
103607,Yannis,Roccetti,Marketing
276486,Yannis,Rosen,Production
51429,Yannis,Saoudi,Customer Service
211193,Yannis,Schapiro,Development
51323,Yannis,Stanger,Sales
428878,Yannis,Syrotiuk,Production
218983,Yannis,Tasistro,Customer Service
71490,Yannis,Vieri,Sales
283289,Yechezkel,Akaboshi,Sales
27112,Yechezkel,Anily,Development
14690,Yechezkel,Bellone,Development
493822,Yechezkel,Chappelet,Development
106383,Yechezkel,Denny,Sales
254290,Yechezkel,Doering,Human Resources
425865,Yechezkel,Emmart,Development
274181,Yechezkel,Fortenbacher,Sales
36871,Yechezkel,Gecsei,Development
36871,Yechezkel,Gecsei,Production
438366,Yechezkel,Gubsky,Development
105081,Yechezkel,Gyorkos,Production
105081,Yechezkel,Gyorkos,Quality Management
228337,Yechezkel,Jeansoulin,Finance
462332,Yechezkel,Jenevein,Marketing
241525,Yechezkel,Journel,Production
411222,Yechezkel,Kakkad,Research
283805,Yechezkel,Kroha,Development
37076,Yechezkel,Lichtner,Customer Service
37076,Yechezkel,Lichtner,Production
204579,Yechezkel,Litzkow,Development
218441,Yechezkel,Lundstrom,Development
87881,Yechezkel,Masaki,Development
24725,Yechezkel,Openshaw,Sales
290368,Yechezkel,Pashtan,Production
35123,Yechezkel,Schaaf,Development
53747,Yechezkel,Shimshoni,Quality Management
456030,Yechezkel,Smeets,Development
202599,Yechezkel,Stavenow,Production
247559,Yechezkel,Szilard,Finance
468273,Yechezkel,Usery,Customer Service
62679,Yechezkel,Vidal,Quality Management
62679,Yechezkel,Vidal,Production
259410,Yechezkel,Waleschkowski,Development
91614,Yechezkel,Wixon,Production
287824,Yechezkel,Zaccaria,Production
465194,Yechiam,Aloia,Development
49310,Yechiam,Assaf,Sales
79708,Yechiam,Baak,Customer Service
440812,Yechiam,Baer,Quality Management
440812,Yechiam,Baer,Development
80722,Yechiam,Bage,Research
211427,Yechiam,Bala,Sales
293598,Yechiam,Bernick,Production
273997,Yechiam,Braunschweig,Sales
216615,Yechiam,Busillo,Development
216615,Yechiam,Busillo,Production
205963,Yechiam,Curless,Development
256535,Yechiam,Danecki,Customer Service
83168,Yechiam,Danner,Customer Service
448570,Yechiam,Figueira,Research
64158,Yechiam,Fujisawa,Marketing
64158,Yechiam,Fujisawa,Sales
254138,Yechiam,Gammage,Production
21210,Yechiam,Gelosh,Production
284336,Yechiam,Gornas,Development
26162,Yechiam,Grospietsch,Development
96197,Yechiam,Himler,Development
34082,Yechiam,Jakobus,Development
219678,Yechiam,Kalloufi,Production
58199,Yechiam,Karnin,Sales
259430,Yechiam,Kobara,Production
95159,Yechiam,Kusalik,Finance
484368,Yechiam,Litvinov,Development
494853,Yechiam,Lunt,Finance
415186,Yechiam,Lyonns,Production
36965,Yechiam,Munch,Development
227271,Yechiam,Osgood,Human Resources
412574,Yechiam,Panienski,Quality Management
224497,Yechiam,Range,Development
219131,Yechiam,Raoux,Development
231073,Yechiam,Rattan,Finance
13276,Yechiam,Seuren,Finance
461762,Yechiam,Speer,Customer Service
475933,Yechiam,Streng,Production
100074,Yechiam,Velardi,Production
204947,Yechiam,Wuwongse,Development
472108,Yechiam,Yoshizawa,Production
435830,Yechiam,Zaumen,Development
80198,Yefim,Anger,Sales
259793,Yefim,Birke,Human Resources
419844,Yefim,Blokdijk,Sales
91153,Yefim,Clouatre,Development
231486,Yefim,Cmelik,Development
46250,Yefim,Decleir,Sales
20693,Yefim,Flasterstein,Development
16852,Yefim,Fontet,Customer Service
16852,Yefim,Fontet,Production
29812,Yefim,Gimarc,Development
443801,Yefim,Gopalakrishnan,Sales
296911,Yefim,Heinisuo,Development
18274,Yefim,Karnin,Sales
87199,Yefim,Luck,Development
57487,Yefim,Majewski,Human Resources
272544,Yefim,Malinowski,Sales
428887,Yefim,Marzano,Sales
34406,Yefim,Mitsuhashi,Sales
468285,Yefim,Nollmann,Marketing
59537,Yefim,Pargaonkar,Development
481312,Yefim,Schapiro,Development
247518,Yefim,Siprelle,Research
247518,Yefim,Siprelle,Development
248818,Yefim,Suomi,Marketing
485205,Yefim,Taneja,Customer Service
485205,Yefim,Taneja,Sales
24781,Yefim,Xiaoshan,Customer Service
432419,Yifei,Brookner,Production
65028,Yifei,Businaro,Sales
426623,Yifei,Cochrane,Customer Service
49087,Yifei,Cools,Quality Management
460000,Yifei,Cooman,Production
280612,Yifei,Gien,Human Resources
16364,Yifei,Gini,Sales
413003,Yifei,Heyers,Development
62012,Yifei,Jahnichen,Development
73674,Yifei,Jahnichen,Sales
62012,Yifei,Jahnichen,Production
429369,Yifei,Luit,Development
421787,Yifei,Lunn,Development
80207,Yifei,Matzov,Customer Service
53468,Yifei,Muhlberg,Production
291464,Yifei,Openshaw,Production
484424,Yifei,Pashtan,Development
211507,Yifei,Pelz,Development
413146,Yifei,Peot,Development
17120,Yifei,Polupanov,Human Resources
496961,Yifei,Porotnikoff,Customer Service
428282,Yifei,Ranon,Sales
244249,Yifei,Schach,Customer Service
455441,Yifei,Schiper,Customer Service
234452,Yifei,Schwabacher,Marketing
287231,Yifei,Shiratori,Marketing
62497,Yifei,Sinitsyn,Development
453661,Yifei,Stanger,Development
275828,Yifei,Terlouw,Production
255132,Yifei,Turnbull,Human Resources
496521,Yinghua,Baca,Production
409983,Yinghua,Bach,Sales
60505,Yinghua,Birnbaum,Marketing
242162,Yinghua,Bodoff,Sales
44425,Yinghua,Businaro,Finance
45209,Yinghua,Cardazo,Marketing
72885,Yinghua,Coullard,Production
428620,Yinghua,Demian,Development
428620,Yinghua,Demian,Research
440931,Yinghua,Dratva,Sales
448766,Yinghua,Fabrizio,Development
401160,Yinghua,Halevi,Development
108713,Yinghua,Heering,Quality Management
262856,Yinghua,Jarecki,Production
236466,Yinghua,Krohn,Sales
24460,Yinghua,Lanphier,Sales
400577,Yinghua,Maraist,Human Resources
400577,Yinghua,Maraist,Finance
499003,Yinghua,Markovitch,Production
64130,Yinghua,Merro,Quality Management
239172,Yinghua,Picel,Marketing
449684,Yinghua,Pleszkun,Customer Service
235057,Yinghua,Portugali,Finance
409918,Yinghua,Raney,Quality Management
64572,Yinghua,Roccetti,Quality Management
208877,Yinghua,Shihab,Production
435442,Yinghua,Shimshoni,Development
447349,Yinghua,Speel,Production
214556,Yinghua,Tagansky,Customer Service
479581,Yinghua,Thimonier,Customer Service
479581,Yinghua,Thimonier,Production
452739,Yinghua,Thombley,Development
281268,Yinlin,Assaf,Marketing
79247,Yinlin,Beetstra,Development
423701,Yinlin,Bellone,Production
240559,Yinlin,Bhattacharjee,Sales
445132,Yinlin,Bisiani,Production
248277,Yinlin,Boyle,Marketing
106582,Yinlin,Coney,Production
255673,Yinlin,Crooks,Production
234802,Yinlin,Debuse,Human Resources
283237,Yinlin,Erdmenger,Production
205203,Yinlin,Gente,Human Resources
278189,Yinlin,Gunderson,Development
287876,Yinlin,Hardjono,Sales
247502,Yinlin,Iivonen,Sales
47286,Yinlin,Kamble,Sales
413631,Yinlin,Kemmerer,Production
413631,Yinlin,Kemmerer,Quality Management
89795,Yinlin,Kirkerud,Production
89795,Yinlin,Kirkerud,Development
78168,Yinlin,Kushnir,Development
65097,Yinlin,Meszaros,Sales
40672,Yinlin,Pfau,Development
27880,Yinlin,Poujol,Development
292244,Yinlin,Rettelbach,Production
244437,Yinlin,Rikino,Development
37914,Yinlin,Rosch,Development
37914,Yinlin,Rosch,Production
90642,Yinlin,Savasere,Production
106132,Yinlin,Schapiro,Development
484716,Yinlin,Schlumberger,Customer Service
19192,Yinlin,Schusler,Development
264207,Yinlin,Schwartzbauer,Marketing
442883,Yinlin,Vendrig,Sales
247299,Yinlin,Whitcomb,Research
247299,Yinlin,Whitcomb,Development
460739,Yinlin,Wossner,Production
460739,Yinlin,Wossner,Development
404029,Yinlin,Zizka,Sales
426388,Yishai,Berstel,Human Resources
239087,Yishai,Birjandi,Marketing
481953,Yishai,Brickell,Finance
10272,Yishai,Cannane,Finance
269453,Yishai,Chaudhuri,Marketing
68717,Yishai,Chenoweth,Quality Management
492025,Yishai,Frolund,Marketing
230213,Yishai,Furedi,Development
432188,Yishai,Haraldson,Sales
420902,Yishai,Hutton,Human Resources
456745,Yishai,Ishibashi,Marketing
